Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Price_per_Room,Year_sold
Windsor,7b Nathan Pl,3,h,1540000,S,Biggin,11/7/2016,5.1,3181,3,2,1,138,Stonnington,-37.8556,144.995,Southern Metropolitan,4380,513333.3333,2016
Windsor,115 Albert St,3,h,1370000,S,Paul,9/10/2016,5.1,3181,3,1,2,317,Port Phillip,-37.856,144.9891,Southern Metropolitan,4380,456666.6667,2016
Windsor,6/7 Ellesmere Rd,1,u,372000,S,Fletchers,12/10/2016,5.1,3181,1,1,1,0,Stonnington,-37.8574,145,Southern Metropolitan,4380,372000,2016
Windsor,9/58 The Avenue,1,u,412500,S,Beller,12/10/2016,5.1,3181,1,1,1,0,Stonnington,-37.8533,144.9986,Southern Metropolitan,4380,412500,2016
Windsor,6/10 Wrexham Rd,1,u,452000,S,Marshall,2/11/2017,5.1,3181,1,1,1,0,Stonnington,-37.8568,145.0004,Southern Metropolitan,4380,452000,2017
Windsor,13/14 Newry St,2,u,450000,PI,hockingstuart,8/13/2016,5.1,3181,2,1,1,1057,Stonnington,-37.8552,145.0005,Southern Metropolitan,4380,225000,2016
Windsor,106/233 Dandenong Rd,1,u,300000,VB,Ray,10/15/2016,5.1,3181,1,1,1,0,Port Phillip,-37.8584,144.9994,Southern Metropolitan,4380,300000,2016
Windsor,4/11 Lewisham Rd,2,u,520000,PI,Biggin,10/15/2016,5.1,3181,2,1,1,0,Stonnington,-37.8573,144.9987,Southern Metropolitan,4380,260000,2016
Windsor,6/28 The Avenue,2,u,650000,S,Thomson,7/16/2016,5.1,3181,2,2,1,0,Port Phillip,-37.8554,144.9982,Southern Metropolitan,4380,325000,2016
Windsor,7/8 The Avenue,1,u,501000,PI,Noel,7/16/2016,5.1,3181,1,1,1,0,Port Phillip,-37.8571,144.9979,Southern Metropolitan,4380,501000,2016
Windsor,1/43 Williams Rd,2,u,380000,VB,hockingstuart,7/16/2016,5.1,3181,2,1,1,0,Port Phillip,-37.8555,145.0018,Southern Metropolitan,4380,190000,2016
Windsor,3/11 Lincoln Pl,2,h,1177000,PI,Marshall,3/18/2017,5.1,3181,2,2,2,521,Stonnington,-37.8543,144.9939,Southern Metropolitan,4380,588500,2017
Windsor,1a Primrose St,4,h,1605000,S,Biggin,3/18/2017,5.1,3181,4,1,1,230,Stonnington,-37.8549,144.9948,Southern Metropolitan,4380,401250,2017
Windsor,10/27 Lewisham Rd,2,u,600000,S,Biggin,6/18/2016,5.1,3181,2,1,1,0,Port Phillip,-37.8559,144.999,Southern Metropolitan,4380,300000,2016
Windsor,50 Andrew St,2,h,1500000,S,Jellis,11/19/2016,5.1,3181,2,1,2,0,Stonnington,-37.8518,144.9868,Southern Metropolitan,4380,750000,2016
Windsor,1/300 High St,3,u,830000,S,hockingstuart,11/19/2016,5.1,3181,3,2,2,0,Stonnington,-37.8526,144.9977,Southern Metropolitan,4380,276666.6667,2016
Windsor,46/174 Peel St,2,u,1200000,SP,Jellis,11/19/2016,5.1,3181,2,2,1,0,Port Phillip,-37.8563,144.9916,Southern Metropolitan,4380,600000,2016
Windsor,7/23 The Avenue,1,u,300000,VB,Beller,11/19/2016,5.1,3181,1,1,1,705,Stonnington,-37.8556,144.9977,Southern Metropolitan,4380,300000,2016
Windsor,6/23 The Avenue,1,u,400000,VB,hockingstuart,5/22/2016,5.1,3181,1,1,1,706,Port Phillip,-37.8556,144.9977,Southern Metropolitan,4380,400000,2016
Windsor,11/5 The Avenue,2,u,623000,S,Beller,8/22/2016,5.1,3181,2,1,1,0,Port Phillip,-37.8572,144.9974,Southern Metropolitan,4380,311500,2016
Windsor,3/45 Williams Rd,2,u,600000,SP,hockingstuart,9/24/2016,5.1,3181,2,1,1,1452,Stonnington,-37.8554,145.0018,Southern Metropolitan,4380,300000,2016
Windsor,45 Hornby St,2,h,1325000,PI,Marshall,2/25/2017,5.1,3181,2,1,0,140,Port Phillip,-37.8547,144.9959,Southern Metropolitan,4380,662500,2017
Windsor,12/29 Upton Rd,2,u,518000,S,hockingstuart,7/26/2016,5.1,3181,2,1,1,0,Port Phillip,-37.8533,144.9881,Southern Metropolitan,4380,259000,2016
Windsor,50 Lewisham Rd,3,h,2368000,S,Marshall,6/27/2016,5.1,3181,3,2,1,322,Stonnington,-37.8547,144.9995,Southern Metropolitan,4380,789333.3333,2016
Windsor,4 Erica St,2,h,1350000,S,Kay,11/27/2016,5.1,3181,2,1,2,181,Stonnington,-37.8549,145.0006,Southern Metropolitan,4380,675000,2016
Windsor,22/17 Ellesmere Rd,2,u,650000,VB,McGrath,5/28/2016,5.1,3181,2,1,1,0,Port Phillip,-37.8574,145.0006,Southern Metropolitan,4380,325000,2016
Windsor,1/24 Green St,3,h,1200000,S,Biggin,5/28/2016,5.1,3181,3,1,1,116,Stonnington,-37.8533,144.9913,Southern Metropolitan,4380,400000,2016
Windsor,19 Newry St,3,h,1320000,S,Jellis,5/28/2016,5.1,3181,3,1,0,365,Port Phillip,-37.8554,145.0001,Southern Metropolitan,4380,440000,2016
Windsor,8/15 Wrexham Rd,2,u,580000,S,Biggin,5/28/2016,5.1,3181,2,1,1,0,Stonnington,-37.8565,145.0011,Southern Metropolitan,4380,290000,2016
Windsor,5/243 Dandenong Rd,2,u,555000,PI,Kay,8/28/2016,5.1,3181,2,1,1,0,Port Phillip,-37.8585,145.0004,Southern Metropolitan,4380,277500,2016
Windsor,8/14 Newry St,2,u,474000,S,Beller,8/28/2016,5.1,3181,2,1,1,0,Port Phillip,-37.8552,145.0005,Southern Metropolitan,4380,237000,2016
Windsor,31 Raleigh St,2,h,1350000,S,Jellis,8/28/2016,5.1,3181,2,1,1,157,Port Phillip,-37.8522,144.986,Southern Metropolitan,4380,675000,2016
Windsor,77 Raleigh St,3,h,1910000,S,Marshall,8/28/2016,5.1,3181,3,3,1,143,Stonnington,-37.8525,144.9881,Southern Metropolitan,4380,636666.6667,2016
Yallambie,11 Tarcoola Dr,4,h,700000,S,Barry,9/3/2016,15,3085,4,1,1,530,Banyule,-37.7251,145.1053,Northern Metropolitan,1369,175000,2016
Yallambie,8 Ovata Cl,4,h,915000,S,Barry,3/4/2017,15,3085,4,3,1,531,Banyule,-37.7198,145.1034,Northern Metropolitan,1369,228750,2017
Yallambie,70 Tarcoola Dr,3,h,810000,S,Buckingham,12/10/2016,15,3085,3,2,2,568,Banyule,-37.7216,145.1066,Northern Metropolitan,1369,270000,2016
Yallambie,267 Yallambie Rd,3,h,753000,S,Barry,2/11/2017,15,3085,3,2,1,536,Banyule,-37.7233,145.1045,Northern Metropolitan,1369,251000,2017
Yallambie,340 Yallambie Rd,3,h,602500,S,Ray,8/13/2016,15,3085,3,2,2,586,Banyule,-37.7279,145.1017,Northern Metropolitan,1369,200833.3333,2016
Yallambie,4 Coleen St,3,h,742000,S,Barry,10/15/2016,15,3085,3,1,1,614,Banyule,-37.7305,145.081,Northern Metropolitan,1369,247333.3333,2016
Yallambie,36 Longacres Rd,4,h,953000,S,Fletchers,10/15/2016,15,3085,4,2,2,551,Banyule,-37.7302,145.0883,Northern Metropolitan,1369,238250,2016
Yallambie,5 Kurdian Ct,4,h,840000,S,Barry,7/16/2016,15,3085,4,2,2,761,Banyule,-37.7218,145.108,Northern Metropolitan,1369,210000,2016
Yallambie,2 Debra Ct,3,h,650000,S,hockingstuart,9/17/2016,15,3085,3,1,1,706,Banyule,-37.731,145.0811,Northern Metropolitan,1369,216666.6667,2016
Yallambie,342 Yallambie Rd,4,h,793000,S,Barry,3/18/2017,15,3085,4,2,1,592,Banyule,-37.728,145.1017,Northern Metropolitan,1369,198250,2017
Yallambie,4 Melliodora Pl,3,h,731000,S,hockingstuart,6/18/2016,15,3085,3,2,2,566,Banyule,-37.7195,145.1034,Northern Metropolitan,1369,243666.6667,2016
Yallambie,5 Crew St,3,h,710000,S,Miles,11/19/2016,15,3085,3,1,1,616,Banyule,-37.7306,145.0854,Northern Metropolitan,1369,236666.6667,2016
Yallambie,252 Yallambie Rd,3,h,720000,S,Buckingham,9/24/2016,15,3085,4,2,4,535,Banyule,-37.7225,145.1037,Northern Metropolitan,1369,240000,2016
Yallambie,5 Binalong Ct,3,h,720000,S,Barry,2/25/2017,15,3085,3,2,2,555,Banyule,-37.7214,145.1034,Northern Metropolitan,1369,240000,2017
Yallambie,27 Ovata Cl,3,h,936000,S,Buckingham,7/26/2016,15,3085,3,2,2,587,Banyule,-37.72,145.1014,Northern Metropolitan,1369,312000,2016
Yallambie,17 Marigolds Rd,3,h,800000,S,Darren,11/27/2016,15,3085,3,2,2,660,Banyule,-37.7285,145.0845,Northern Metropolitan,1369,266666.6667,2016
Yallambie,5 Amanda Ct,3,h,721000,S,Barry,8/28/2016,15,3085,3,1,1,687,Banyule,-37.7303,145.0823,Northern Metropolitan,1369,240333.3333,2016
Yarraville,13 Benbow St,3,h,1000000,S,Jas,9/3/2016,7,3013,3,2,1,448,Maribyrnong,-37.8228,144.8799,Western Metropolitan,6543,333333.3333,2016
Yarraville,6 Sanderson St,2,h,890000,SP,Village,9/3/2016,7,3013,3,1,2,471,Maribyrnong,-37.8149,144.8707,Western Metropolitan,6543,445000,2016
Yarraville,40 Tarrengower St,2,h,760000,SP,Jas,9/3/2016,7,3013,2,1,1,134,Maribyrnong,-37.8176,144.8911,Western Metropolitan,6543,380000,2016
Yarraville,83 Tarrengower St,3,h,1165000,S,Village,9/3/2016,7,3013,3,1,0,191,Maribyrnong,-37.8175,144.8879,Western Metropolitan,6543,388333.3333,2016
Yarraville,4 Finlay St,4,h,1550000,S,Village,12/3/2016,7,3013,4,2,2,427,Maribyrnong,-37.8187,144.8771,Western Metropolitan,6543,387500,2016
Yarraville,7/87 Gamon St,3,h,770000,VB,Jas,12/3/2016,7,3013,3,1,2,323,Maribyrnong,-37.8108,144.8899,Western Metropolitan,6543,256666.6667,2016
Yarraville,160 Hyde St,3,h,871000,S,Jas,12/3/2016,7,3013,3,2,2,428,Maribyrnong,-37.8167,144.8965,Western Metropolitan,6543,290333.3333,2016
Yarraville,1/194 Hyde St,3,h,780000,S,Village,12/3/2016,7,3013,3,2,2,213,Maribyrnong,-37.8175,144.8964,Western Metropolitan,6543,260000,2016
Yarraville,3/27 Stephen St,2,t,650000,VB,Jas,12/3/2016,7,3013,2,1,1,0,Maribyrnong,-37.8113,144.8955,Western Metropolitan,6543,325000,2016
Yarraville,41 Sussex St,3,h,770000,SP,Jas,12/3/2016,7,3013,2,1,1,138,Maribyrnong,-37.82,144.891,Western Metropolitan,6543,256666.6667,2016
Yarraville,29 Newcastle St,2,h,890000,S,hockingstuart,2/4/2016,7,3013,2,1,0,166,Maribyrnong,-37.8209,144.8913,Western Metropolitan,6543,445000,2016
Yarraville,60 Adeney St,3,h,960000,S,Sweeney,3/4/2017,7,3013,3,1,1,503,Maribyrnong,-37.8159,144.8626,Western Metropolitan,6543,320000,2017
Yarraville,76 Bishop St,4,h,1235000,SP,Jas,3/4/2017,7,3013,4,2,2,244,Maribyrnong,-37.8139,144.8741,Western Metropolitan,6543,308750,2017
Yarraville,16A Gordon Pde,3,t,670000,PI,Jas,3/4/2017,7,3013,3,2,2,152,Maribyrnong,-37.8228,144.8833,Western Metropolitan,6543,223333.3333,2017
Yarraville,1/11 Goulburn St,2,h,960000,S,Village,3/4/2017,7,3013,2,2,1,159,Maribyrnong,-37.8154,144.8917,Western Metropolitan,6543,480000,2017
Yarraville,5 Hood St,2,h,1000000,VB,Village,3/4/2017,7,3013,2,1,1,220,Maribyrnong,-37.8115,144.8875,Western Metropolitan,6543,500000,2017
Yarraville,13 Pearce St,2,h,710000,S,Chisholm,3/4/2017,7,3013,2,1,0,164,Maribyrnong,-37.8198,144.8839,Western Metropolitan,6543,355000,2017
Yarraville,109 Powell St,3,h,1320000,S,Jas,3/4/2017,7,3013,3,2,2,473,Maribyrnong,-37.8217,144.8842,Western Metropolitan,6543,440000,2017
Yarraville,13 Simpson St,3,h,1100000,VB,Village,3/4/2017,7,3013,3,2,0,214,Maribyrnong,-37.8175,144.8929,Western Metropolitan,6543,366666.6667,2017
Yarraville,7/88 Stephen St,2,u,782000,S,hockingstuart,3/4/2017,7,3013,2,1,1,1555,Maribyrnong,-37.8156,144.8943,Western Metropolitan,6543,391000,2017
Yarraville,34 Wilkins St,3,h,931000,S,Douglas,3/4/2017,7,3013,3,1,1,442,Maribyrnong,-37.8182,144.8727,Western Metropolitan,6543,310333.3333,2017
Yarraville,6 Clarendon St,3,h,910000,S,Village,6/4/2016,7,3013,3,3,2,197,Maribyrnong,-37.8197,144.8875,Western Metropolitan,6543,303333.3333,2016
Yarraville,1a Court St,2,h,796000,SP,Jas,6/4/2016,7,3013,2,1,1,188,Maribyrnong,-37.8184,144.8809,Western Metropolitan,6543,398000,2016
Yarraville,3 Cuming St,2,h,856000,S,Greg,6/4/2016,7,3013,2,1,1,261,Maribyrnong,-37.8157,144.887,Western Metropolitan,6543,428000,2016
Yarraville,40 Freeman St,3,h,670000,VB,Village,6/4/2016,7,3013,3,1,1,477,Maribyrnong,-37.8186,144.8736,Western Metropolitan,6543,223333.3333,2016
Yarraville,25 Gray St,4,h,706000,S,Jas,6/4/2016,7,3013,2,1,0,165,Maribyrnong,-37.819,144.895,Western Metropolitan,6543,176500,2016
Yarraville,101 Roberts St,3,h,1050000,S,hockingstuart,6/4/2016,7,3013,2,2,1,462,Maribyrnong,-37.8128,144.8695,Western Metropolitan,6543,350000,2016
Yarraville,1/53 Stephen St,2,u,410000,PI,hockingstuart,8/6/2016,7,3013,2,0,0,0,Maribyrnong,-37.8129,144.8952,Western Metropolitan,6543,205000,2016
Yarraville,31 Frederick St,4,h,1320000,SP,Village,5/7/2016,7,3013,4,2,1,319,Maribyrnong,-37.8197,144.8957,Western Metropolitan,6543,330000,2016
Yarraville,27 Regent St,3,h,1414000,S,Jas,11/7/2016,7,3013,3,2,2,230,Maribyrnong,-37.8124,144.8875,Western Metropolitan,6543,471333.3333,2016
Yarraville,47 Bayview Rd,5,h,1815000,S,Village,10/8/2016,7,3013,5,2,2,644,Maribyrnong,-37.8102,144.8857,Western Metropolitan,6543,363000,2016
Yarraville,2/8 Hughes St,2,h,630000,PI,Jas,10/8/2016,7,3013,2,1,1,148,Maribyrnong,-37.822,144.89,Western Metropolitan,6543,315000,2016
Yarraville,50 Tongue St,4,h,1870000,S,Sweeney,10/8/2016,7,3013,4,1,3,766,Maribyrnong,-37.8126,144.8905,Western Metropolitan,6543,467500,2016
Yarraville,60 Hamilton St,4,h,1785000,S,Village,9/10/2016,7,3013,4,2,2,640,Maribyrnong,-37.8104,144.8867,Western Metropolitan,6543,446250,2016
Yarraville,3/107 Somerville Rd,2,u,330000,VB,Jas,9/10/2016,7,3013,2,1,1,0,Maribyrnong,-37.8133,144.8865,Western Metropolitan,6543,165000,2016
Yarraville,44 Severn St,3,h,1930000,S,Jas,12/10/2016,7,3013,3,1,4,902,Maribyrnong,-37.8153,144.8796,Western Metropolitan,6543,643333.3333,2016
Yarraville,18 Free St,3,h,1035000,S,Jas,2/11/2017,7,3013,3,1,2,289,Maribyrnong,-37.8143,144.8865,Western Metropolitan,6543,345000,2017
Yarraville,122 Stephen St,1,u,510000,SP,hockingstuart,2/11/2017,7,3013,1,1,2,0,Maribyrnong,-37.8173,144.894,Western Metropolitan,6543,510000,2017
Yarraville,9/51 Stephen St,2,u,381000,PI,Jas,2/11/2017,7,3013,2,1,1,0,Maribyrnong,-37.8128,144.8953,Western Metropolitan,6543,190500,2017
Yarraville,113 Anderson St,3,t,1040000,S,Sweeney,11/12/2016,7,3013,2,2,0,352,Maribyrnong,-37.8164,144.8869,Western Metropolitan,6543,346666.6667,2016
Yarraville,52 Goulburn St,3,h,1419000,SP,Jas,11/12/2016,7,3013,3,1,2,270,Maribyrnong,-37.8148,144.8884,Western Metropolitan,6543,473000,2016
Yarraville,63 Hawkhurst St,3,h,1050000,S,Village,11/12/2016,7,3013,3,1,2,442,Maribyrnong,-37.8201,144.872,Western Metropolitan,6543,350000,2016
Yarraville,122 Stephen St,1,h,470000,PI,Jas,11/12/2016,7,3013,1,1,2,0,Maribyrnong,-37.8173,144.894,Western Metropolitan,6543,470000,2016
Yarraville,280 Francis St,3,h,850000,S,Jas,8/13/2016,7,3013,3,1,1,444,Maribyrnong,-37.8193,144.8753,Western Metropolitan,6543,283333.3333,2016
Yarraville,7/13 Stephen St,2,u,501344,SP,Sweeney,8/13/2016,7,3013,2,1,1,0,Maribyrnong,-37.8106,144.8957,Western Metropolitan,6543,250672,2016
Yarraville,9 Stanger St,3,h,796000,S,Greg,5/14/2016,7,3013,3,1,1,464,Maribyrnong,-37.8151,144.8638,Western Metropolitan,6543,265333.3333,2016
Yarraville,27 Buninyong St,3,h,1217500,PI,Greg,10/15/2016,7,3013,3,3,1,217,Maribyrnong,-37.8188,144.8884,Western Metropolitan,6543,405833.3333,2016
Yarraville,1a Kingston St,2,h,610000,SP,Jas,10/15/2016,7,3013,2,0,0,94,Maribyrnong,-37.815,144.8827,Western Metropolitan,6543,305000,2016
Yarraville,64 Bishop St,3,h,1055000,S,hockingstuart,4/16/2016,7,3013,3,1,3,670,Maribyrnong,-37.8134,144.8745,Western Metropolitan,6543,351666.6667,2016
Yarraville,4/16 Dean St,3,t,620000,VB,iOne,4/16/2016,7,3013,3,3,1,0,Maribyrnong,-37.8194,144.8826,Western Metropolitan,6543,206666.6667,2016
Yarraville,117 Francis St,4,h,660000,PI,Sweeney,4/16/2016,7,3013,4,1,2,360,Maribyrnong,-37.8212,144.8887,Western Metropolitan,6543,165000,2016
Yarraville,342 Francis St,3,h,681000,S,Sweeney,4/16/2016,7,3013,2,1,1,446,Maribyrnong,-37.8183,144.8666,Western Metropolitan,6543,227000,2016
Yarraville,5/69 Hamilton St,1,u,345000,S,hockingstuart/Village,4/16/2016,7,3013,1,1,1,0,Maribyrnong,-37.8111,144.887,Western Metropolitan,6543,345000,2016
Yarraville,25 Norfolk St,3,h,950000,SP,Village,4/16/2016,7,3013,3,1,2,240,Maribyrnong,-37.8202,144.8896,Western Metropolitan,6543,316666.6667,2016
Yarraville,9 Pearce St,3,h,955000,S,Jellis,4/16/2016,7,3013,3,1,1,202,Maribyrnong,-37.8196,144.8839,Western Metropolitan,6543,318333.3333,2016
Yarraville,11 Sanderson St,2,h,822000,S,Sweeney,4/16/2016,7,3013,2,1,3,539,Maribyrnong,-37.8152,144.8703,Western Metropolitan,6543,411000,2016
Yarraville,71 Bena St,2,h,760000,S,Jas,7/16/2016,7,3013,3,1,1,472,Maribyrnong,-37.824,144.8805,Western Metropolitan,6543,380000,2016
Yarraville,29 Frederick St,4,h,1200000,S,Village,7/16/2016,7,3013,4,2,2,417,Maribyrnong,-37.8197,144.8969,Western Metropolitan,6543,300000,2016
Yarraville,59 Gent St,3,h,1005000,S,Sweeney,7/16/2016,7,3013,3,1,1,438,Maribyrnong,-37.8177,144.8711,Western Metropolitan,6543,335000,2016
Yarraville,282 Hyde St,3,h,600000,VB,hockingstuart,7/16/2016,7,3013,4,1,1,0,Maribyrnong,-37.8222,144.8956,Western Metropolitan,6543,200000,2016
Yarraville,103/58 Ballarat St,1,u,381000,S,Sweeney,9/17/2016,7,3013,1,1,1,0,Maribyrnong,-37.8184,144.8904,Western Metropolitan,6543,381000,2016
Yarraville,136 Hyde St,4,h,1150000,S,hockingstuart,9/17/2016,7,3013,4,2,2,482,Maribyrnong,-37.815,144.8968,Western Metropolitan,6543,287500,2016
Yarraville,14 Lennox St,3,h,1020000,PI,Jas,3/18/2017,7,3013,3,1,1,248,Maribyrnong,-37.8157,144.8925,Western Metropolitan,6543,340000,2017
Yarraville,55 Ofarrell St,3,h,1250000,VB,Village,3/18/2017,7,3013,3,2,1,249,Maribyrnong,-37.8099,144.8859,Western Metropolitan,6543,416666.6667,2017
Yarraville,7 Stewart St,4,h,1340000,VB,Village,3/18/2017,7,3013,4,2,0,297,Maribyrnong,-37.8108,144.888,Western Metropolitan,6543,335000,2017
Yarraville,52 Severn St,3,h,865000,SP,Jas,6/18/2016,7,3013,3,1,1,189,Maribyrnong,-37.8159,144.8795,Western Metropolitan,6543,288333.3333,2016
Yarraville,347 Williamstown Rd,3,h,781500,S,Jas,6/18/2016,7,3013,2,1,2,341,Maribyrnong,-37.8224,144.8818,Western Metropolitan,6543,260500,2016
Yarraville,15 Ofarrell St,4,h,1401000,S,Village,11/19/2016,7,3013,4,1,1,306,Maribyrnong,-37.8102,144.8885,Western Metropolitan,6543,350250,2016
Yarraville,2/382 Williamstown Rd,2,h,630000,S,Jas,11/19/2016,7,3013,2,2,2,168,Maribyrnong,-37.8225,144.8814,Western Metropolitan,6543,315000,2016
Yarraville,129 Roberts St,5,h,1137500,S,hockingstuart,5/22/2016,7,3013,2,3,4,446,Maribyrnong,-37.8146,144.8692,Western Metropolitan,6543,227500,2016
Yarraville,198 Francis St,4,h,925000,S,hockingstuart,8/22/2016,7,3013,4,1,1,288,Maribyrnong,-37.8202,144.883,Western Metropolitan,6543,231250,2016
Yarraville,18 Frederick St,3,h,745000,S,hockingstuart,4/23/2016,7,3013,2,1,1,325,Maribyrnong,-37.8195,144.8973,Western Metropolitan,6543,248333.3333,2016
Yarraville,2 Hood St,4,h,1158000,S,Jas,4/23/2016,7,3013,4,1,3,411,Maribyrnong,-37.8117,144.8873,Western Metropolitan,6543,289500,2016
Yarraville,51 Sussex St,3,h,867000,S,RT,4/23/2016,7,3013,3,1,1,195,Maribyrnong,-37.8198,144.8904,Western Metropolitan,6543,289000,2016
Yarraville,9/11 Berry St,3,h,955000,S,Village,9/24/2016,7,3013,3,2,2,206,Maribyrnong,-37.8127,144.8965,Western Metropolitan,6543,318333.3333,2016
Yarraville,3 Freame St,3,h,1081000,SP,Village,9/24/2016,7,3013,3,1,1,448,Maribyrnong,-37.8171,144.8753,Western Metropolitan,6543,360333.3333,2016
Yarraville,443 Geelong Rd,3,h,725000,S,Sweeney,9/24/2016,7,3013,3,1,5,558,Maribyrnong,-37.8119,144.868,Western Metropolitan,6543,241666.6667,2016
Yarraville,43 Ballarat St,2,h,767000,S,Jas,2/25/2017,7,3013,2,1,0,128,Maribyrnong,-37.8179,144.8908,Western Metropolitan,6543,383500,2017
Yarraville,42 Eirene St,2,h,951000,S,Sweeney,2/25/2017,7,3013,2,1,3,486,Maribyrnong,-37.8214,144.8796,Western Metropolitan,6543,475500,2017
Yarraville,14 Finlay St,4,h,1028000,S,Village,2/25/2017,7,3013,4,2,2,431,Maribyrnong,-37.8186,144.8764,Western Metropolitan,6543,257000,2017
Yarraville,112 Francis St,2,h,740000,S,Village,2/25/2017,7,3013,2,1,0,261,Maribyrnong,-37.8209,144.8896,Western Metropolitan,6543,370000,2017
Yarraville,20 Grace St,3,h,1450000,S,Village,2/25/2017,7,3013,3,2,2,542,Maribyrnong,-37.811,144.8844,Western Metropolitan,6543,483333.3333,2017
Yarraville,23 Lennox St,3,h,1430000,SP,Village,2/25/2017,7,3013,3,3,2,386,Maribyrnong,-37.816,144.8936,Western Metropolitan,6543,476666.6667,2017
Yarraville,38 Simpson St,3,h,1275000,SP,Village,2/25/2017,7,3013,3,1,2,229,Maribyrnong,-37.8172,144.8919,Western Metropolitan,6543,425000,2017
Yarraville,122 Blackwood St,4,h,1606000,SP,Jas,7/26/2016,7,3013,4,2,3,455,Maribyrnong,-37.8177,144.8839,Western Metropolitan,6543,401500,2016
Yarraville,75 Ballard St,4,h,970000,PI,Village,6/27/2016,7,3013,3,1,2,664,Maribyrnong,-37.8172,144.8676,Western Metropolitan,6543,242500,2016
Yarraville,38 Benbow St,2,h,780000,S,Hunter,6/27/2016,7,3013,2,1,1,435,Maribyrnong,-37.8223,144.8779,Western Metropolitan,6543,390000,2016
Yarraville,76 Kidman St,3,h,670000,PI,Biggin,6/27/2016,7,3013,3,1,1,463,Maribyrnong,-37.8137,144.8636,Western Metropolitan,6543,223333.3333,2016
Yarraville,46 Wilson St,3,h,908000,S,hockingstuart,6/27/2016,7,3013,3,2,0,105,Maribyrnong,-37.8191,144.8909,Western Metropolitan,6543,302666.6667,2016
Yarraville,23 Castlemaine St,3,h,1380000,S,Village,11/27/2016,7,3013,3,2,2,235,Maribyrnong,-37.815,144.8928,Western Metropolitan,6543,460000,2016
Yarraville,5 Highgate St,3,h,966000,S,JMRE,11/27/2016,7,3013,3,2,2,456,Maribyrnong,-37.823,144.8768,Western Metropolitan,6543,322000,2016
Yarraville,3/64 Powell St,2,u,480500,SP,Jas,11/27/2016,7,3013,2,1,1,0,Maribyrnong,-37.8182,144.8846,Western Metropolitan,6543,240250,2016
Yarraville,4 Regent St,4,h,1520000,VB,Jas,11/27/2016,7,3013,4,2,0,261,Maribyrnong,-37.8123,144.8888,Western Metropolitan,6543,380000,2016
Yarraville,18 Tenterden St,3,h,845000,S,Jas,11/27/2016,7,3013,3,1,2,494,Maribyrnong,-37.8234,144.8742,Western Metropolitan,6543,281666.6667,2016
Yarraville,10 Tuppen St,5,h,1287000,S,hockingstuart,11/27/2016,7,3013,5,2,2,488,Maribyrnong,-37.8131,144.8778,Western Metropolitan,6543,257400,2016
Yarraville,4 Bena St,3,h,980000,S,Jas,5/28/2016,7,3013,3,1,2,463,Maribyrnong,-37.8185,144.8812,Western Metropolitan,6543,326666.6667,2016
Yarraville,16/11 Berry St,3,t,800000,VB,Jas,5/28/2016,7,3013,3,2,1,169,Maribyrnong,-37.8122,144.8965,Western Metropolitan,6543,266666.6667,2016
Yarraville,30 Simpson St,3,h,1460000,SP,Village,5/28/2016,7,3013,3,1,2,463,Maribyrnong,-37.8172,144.8924,Western Metropolitan,6543,486666.6667,2016
Yarraville,7 Hughes St,3,h,840000,S,Village,8/28/2016,7,3013,4,1,1,470,Maribyrnong,-37.822,144.8904,Western Metropolitan,6543,280000,2016
Yarraville,46 Kingston St,3,h,900500,S,Village,8/28/2016,7,3013,2,1,1,208,Maribyrnong,-37.8145,144.8804,Western Metropolitan,6543,300166.6667,2016
Yarraville,14 Pearce St,2,h,850000,S,Chisholm,8/28/2016,7,3013,2,1,1,201,Maribyrnong,-37.8196,144.8836,Western Metropolitan,6543,425000,2016
Yarraville,6/37 Stephen St,3,h,940000,S,Village,8/28/2016,7,3013,3,2,2,171,Maribyrnong,-37.8124,144.8957,Western Metropolitan,6543,313333.3333,2016
Aberfeldie,2/2 St Kinnord St,1,u,380000,S,Nelson,12/3/2016,9.1,3040,1,1,1,0,Moonee Valley,-37.7561,144.9028,Western Metropolitan,1543,380000,2016
Aberfeldie,40 Clifton St,4,h,1646000,S,Rendina,3/4/2017,9.1,3040,4,3,2,757,Moonee Valley,-37.7606,144.8909,Western Metropolitan,1543,411500,2017
Aberfeldie,6/8 Arthur St,2,u,442000,S,Nelson,5/7/2016,9.1,3040,2,1,1,0,Moonee Valley,-37.7589,144.897,Western Metropolitan,1543,221000,2016
Aberfeldie,8/257 Buckley St,2,u,470000,S,Brad,5/7/2016,9.1,3040,2,1,1,976,Moonee Valley,-37.7557,144.9037,Western Metropolitan,1543,235000,2016
